regon;nazwa;pkd_glowne;pkdn7
41123162600000;Janusz Bąk                                           ;4781Z;1419Z
41123162600000;Janusz Bąk                                           ;4781Z;3299Z
41123162600000;Janusz Bąk                                           ;4781Z;3312Z
41123162600000;Janusz Bąk                                           ;4781Z;3313Z
41123162600000;Janusz Bąk                                           ;4781Z;3314Z
41123162600000;Janusz Bąk                                           ;4781Z;3320Z
41123162600000;Janusz Bąk                                           ;4781Z;8220Z
41123162600000;Janusz Bąk                                           ;4781Z;8230Z
41123162600000;Janusz Bąk                                           ;4781Z;8292Z
41123162600000;Janusz Bąk                                           ;4781Z;8299Z
41123162600000;Janusz Bąk                                           ;4781Z;8559B
41123162600000;Janusz Bąk                                           ;4781Z;9329Z
41123162600000;Janusz Bąk                                           ;4781Z;8110Z
41123162600000;Janusz Bąk                                           ;4781Z;8121Z
41123162600000;Janusz Bąk                                           ;4781Z;8122Z
41123162600000;Janusz Bąk                                           ;4781Z;8130Z
41123162600000;Janusz Bąk                                           ;4781Z;8211Z
41123162600000;Janusz Bąk                                           ;4781Z;8219Z
41123162600000;Janusz Bąk                                           ;4781Z;7732Z
41123162600000;Janusz Bąk                                           ;4781Z;7733Z
41123162600000;Janusz Bąk                                           ;4781Z;7739Z
41123162600000;Janusz Bąk                                           ;4781Z;7820Z
41123162600000;Janusz Bąk                                           ;4781Z;7830Z
41123162600000;Janusz Bąk                                           ;4781Z;8010Z
41123162600000;Janusz Bąk                                           ;4781Z;7312A
41123162600000;Janusz Bąk                                           ;4781Z;7312B
41123162600000;Janusz Bąk                                           ;4781Z;7312D
41123162600000;Janusz Bąk                                           ;4781Z;7410Z
41123162600000;Janusz Bąk                                           ;4781Z;7420Z
41123162600000;Janusz Bąk                                           ;4781Z;7490Z
41123162600000;Janusz Bąk                                           ;4781Z;6399Z
41123162600000;Janusz Bąk                                           ;4781Z;6810Z
41123162600000;Janusz Bąk                                           ;4781Z;6820Z
41123162600000;Janusz Bąk                                           ;4781Z;6831Z
41123162600000;Janusz Bąk                                           ;4781Z;6832Z
41123162600000;Janusz Bąk                                           ;4781Z;7311Z
41123162600000;Janusz Bąk                                           ;4781Z;6201Z
41123162600000;Janusz Bąk                                           ;4781Z;6202Z
41123162600000;Janusz Bąk                                           ;4781Z;6203Z
41123162600000;Janusz Bąk                                           ;4781Z;6209Z
41123162600000;Janusz Bąk                                           ;4781Z;6311Z
41123162600000;Janusz Bąk                                           ;4781Z;6312Z
41123162600000;Janusz Bąk                                           ;4781Z;5814Z
41123162600000;Janusz Bąk                                           ;4781Z;5819Z
41123162600000;Janusz Bąk                                           ;4781Z;5821Z
41123162600000;Janusz Bąk                                           ;4781Z;5829Z
41123162600000;Janusz Bąk                                           ;4781Z;6010Z
41123162600000;Janusz Bąk                                           ;4781Z;6020Z
41123162600000;Janusz Bąk                                           ;4781Z;4778Z
41123162600000;Janusz Bąk                                           ;4781Z;4791Z
41123162600000;Janusz Bąk                                           ;4781Z;4799Z
41123162600000;Janusz Bąk                                           ;4781Z;5811Z
41123162600000;Janusz Bąk                                           ;4781Z;5812Z
41123162600000;Janusz Bąk                                           ;4781Z;5813Z
41123162600000;Janusz Bąk                                           ;4781Z;4763Z
41123162600000;Janusz Bąk                                           ;4781Z;4764Z
41123162600000;Janusz Bąk                                           ;4781Z;4765Z
41123162600000;Janusz Bąk                                           ;4781Z;4771Z
41123162600000;Janusz Bąk                                           ;4781Z;4772Z
41123162600000;Janusz Bąk                                           ;4781Z;4776Z
41123162600000;Janusz Bąk                                           ;4781Z;4742Z
41123162600000;Janusz Bąk                                           ;4781Z;4743Z
41123162600000;Janusz Bąk                                           ;4781Z;4752Z
41123162600000;Janusz Bąk                                           ;4781Z;4753Z
41123162600000;Janusz Bąk                                           ;4781Z;4754Z
41123162600000;Janusz Bąk                                           ;4781Z;4759Z
41123162600000;Janusz Bąk                                           ;4781Z;4673Z
41123162600000;Janusz Bąk                                           ;4781Z;4674Z
41123162600000;Janusz Bąk                                           ;4781Z;4675Z
41123162600000;Janusz Bąk                                           ;4781Z;4677Z
41123162600000;Janusz Bąk                                           ;4781Z;4690Z
41123162600000;Janusz Bąk                                           ;4781Z;4741Z
41123162600000;Janusz Bąk                                           ;4781Z;4649Z
41123162600000;Janusz Bąk                                           ;4781Z;4651Z
41123162600000;Janusz Bąk                                           ;4781Z;4652Z
41123162600000;Janusz Bąk                                           ;4781Z;4665Z
41123162600000;Janusz Bąk                                           ;4781Z;4666Z
41123162600000;Janusz Bąk                                           ;4781Z;4669Z
41123162600000;Janusz Bąk                                           ;4781Z;4643Z
41123162600000;Janusz Bąk                                           ;4781Z;4644Z
41123162600000;Janusz Bąk                                           ;4781Z;4645Z
41123162600000;Janusz Bąk                                           ;4781Z;4646Z
41123162600000;Janusz Bąk                                           ;4781Z;4647Z
41123162600000;Janusz Bąk                                           ;4781Z;4648Z
41123162600000;Janusz Bąk                                           ;4781Z;4339Z
38513161400000;Janusz Bąk                                           ;4781Z;4120Z
38513161400000;Janusz Bąk                                           ;4781Z;4331Z
38513161400000;Janusz Bąk                                           ;4781Z;4332Z
38513161400000;Janusz Bąk                                           ;4781Z;4333Z
38513161400000;Janusz Bąk                                           ;4781Z;4334Z
38513161400000;Janusz Bąk                                           ;4781Z;4339Z
36089290400000;MERIDIANI PLANUM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ                                                                ;4791;7311Z
36089290400000;MERIDIANI PLANUM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ                                                                ;4791;8211Z
36089290400000;MERIDIANI PLANUM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ                                                                ;4791;4638Z
36089290400000;MERIDIANI PLANUM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ                                                                ;4791;4639Z
36089290400000;MERIDIANI PLANUM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ                                                                ;4791;4729Z
36089290400000;MERIDIANI PLANUM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ                                                                ;4791;4773Z
36089290400000;MERIDIANI PLANUM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ                                                                ;4791;4791Z
36089290400000;MERIDIANI PLANUM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ                                                                ;4791;4799Z
36089290400000;MERIDIANI PLANUM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ                                                                ;4791;4617Z
36089290400000;MERIDIANI PLANUM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ                                                                ;4791;4618Z
36089290400000;MERIDIANI PLANUM SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ                                                                ;4791;4791
36089416800000;Sklep Spożywczo - Przemysłowy Elżbieta Działo        ;4711Z;4724Z
36089416800000;Sklep Spożywczo - Przemysłowy Elżbieta Działo        ;4711Z;4725Z
36089416800000;Sklep Spożywczo - Przemysłowy Elżbieta Działo        ;4711Z;4729Z
36089416800000;Sklep Spożywczo - Przemysłowy Elżbieta Działo        ;4711Z;4775Z
36089416800000;Sklep Spożywczo - Przemysłowy Elżbieta Działo        ;4711Z;4711Z
36089416800000;Sklep Spożywczo - Przemysłowy Elżbieta Działo        ;4711Z;4722Z
36089450100000;YOKOHAMA CEE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ ;4531;4531
36089450100000;YOKOHAMA CEE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ ;4531;4618Z
36089450100000;YOKOHAMA CEE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ ;4531;4531Z
36089450100000;YOKOHAMA CEE SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ ;4531;4532Z
36089511000000;Wiesz Co Jesz; Twój e-warzywniak;4789Z
36089511000000;Wiesz Co Jesz; Twój e-warzywniak;4791Z
36089511000000;Wiesz Co Jesz; Twój e-warzywniak;4799Z
36089511000000;Wiesz Co Jesz; Twój e-warzywniak;4781Z
36089511000000;Wiesz Co Jesz; Twój e-warzywniak;4782Z
36438649200000;Wiesz Co Jesz; Twój e-warzywniak;5610A
36089570700000;Sławomir Wenderlich wspólnik spółki cywilnej Przedsiębiorstwo Usługowo-Handlowe AUTO-TRUCK                              ;4520Z;4520Z
36089570700000;Sławomir Wenderlich wspólnik spółki cywilnej Przedsiębiorstwo Usługowo-Handlowe AUTO-TRUCK                              ;4520Z;4941Z
36089573600000;Krzysztof Wenderlich wspólnik spółki cywilnej Przedsiębiorstwo Usługowo-Handlowe AUTO-TRUCK                             ;4520Z;4520Z
36089573600000;Krzysztof Wenderlich wspólnik spółki cywilnej Przedsiębiorstwo Usługowo-Handlowe AUTO-TRUCK                             ;4520Z;4941Z
36089916000000;P.H. Polsar SYLWIA KOWALCZYK                         ;4781Z;4781Z
36959204900000;Anna Zasada                                          ;4799Z;8559B
36959204900000;Anna Zasada                                          ;4799Z;4778Z
36959204900000;Anna Zasada                                          ;4799Z;4789Z
36959204900000;Anna Zasada                                          ;4799Z;4799Z
36959204900000;Anna Zasada                                          ;4799Z;7420Z
36959204900000;Anna Zasada                                          ;4799Z;8552Z
36090023600000;Anna Zasada                                          ;4799Z;6820Z
36090023600000;Anna Zasada                                          ;4799Z;6209Z
36090023600000;Anna Zasada                                          ;4799Z;6190Z
36090023600000;Anna Zasada                                          ;4799Z;6201Z
36090023600000;Anna Zasada                                          ;4799Z;6202Z
36090023600000;Anna Zasada                                          ;4799Z;6203Z
36090023600000;Anna Zasada                                          ;4799Z;5320Z
36090023600000;Anna Zasada                                          ;4799Z;5610A
36090023600000;Anna Zasada                                          ;4799Z;5122Z
36090023600000;Anna Zasada                                          ;4799Z;5210A
36090023600000;Anna Zasada                                          ;4799Z;4941Z
36090023600000;Anna Zasada                                          ;4799Z;4942Z
36090023600000;Anna Zasada                                          ;4799Z;4950A
36090023600000;Anna Zasada                                          ;4799Z;4950B
36090023600000;Anna Zasada                                          ;4799Z;5010Z
36090023600000;Anna Zasada                                          ;4799Z;5020Z
36090023600000;Anna Zasada                                          ;4799Z;4799Z
36090023600000;Anna Zasada                                          ;4799Z;4910Z
36090023600000;Anna Zasada                                          ;4799Z;4920Z
36090023600000;Anna Zasada                                          ;4799Z;4931Z
36090023600000;Anna Zasada                                          ;4799Z;4932Z
36090023600000;Anna Zasada                                          ;4799Z;4939Z
36090023600000;Anna Zasada                                          ;4799Z;4339Z
36090023600000;Anna Zasada                                          ;4799Z;4399Z
36090023600000;Anna Zasada                                          ;4799Z;4711Z
38859403600000;Anna Zasada                                          ;4799Z;4771Z
38859403600000;Anna Zasada                                          ;4799Z;4772Z
38859403600000;Anna Zasada                                          ;4799Z;4791Z
36090023600000;Anna Zasada                                          ;4799Z;9512Z
36090023600000;Anna Zasada                                          ;4799Z;9521Z
36090023600000;Anna Zasada                                          ;4799Z;7312C
36090023600000;Anna Zasada                                          ;4799Z;7312D
36090023600000;Anna Zasada                                          ;4799Z;7320Z
36090023600000;Anna Zasada                                          ;4799Z;7711Z
36090023600000;Anna Zasada                                          ;4799Z;7712Z
36090023600000;Anna Zasada                                          ;4799Z;7729Z
36090023600000;Anna Zasada                                          ;4799Z;6831Z
36090023600000;Anna Zasada                                          ;4799Z;6832Z
36090023600000;Anna Zasada                                          ;4799Z;7022Z
36090023600000;Anna Zasada                                          ;4799Z;7311Z
36090023600000;Anna Zasada                                          ;4799Z;7312A
36090023600000;Anna Zasada                                          ;4799Z;7312B
36090023600000;Anna Zasada                                          ;4799Z;6311Z
36090023600000;Anna Zasada                                          ;4799Z;6312Z
36090023600000;Anna Zasada                                          ;4799Z;6391Z
36090023600000;Anna Zasada                                          ;4799Z;6399Z
36090023600000;Anna Zasada                                          ;4799Z;6810Z
36090023600000;Anna Zasada                                          ;4799Z;5610B
36090023600000;Anna Zasada                                          ;4799Z;5629Z
36090023600000;Anna Zasada                                          ;4799Z;6120Z
36090023600000;Anna Zasada                                          ;4799Z;6130Z
36090023600000;Anna Zasada                                          ;4799Z;5224B
36090023600000;Anna Zasada                                          ;4799Z;5224C
36090023600000;Anna Zasada                                          ;4799Z;5229A
36090023600000;Anna Zasada                                          ;4799Z;5229B
36090023600000;Anna Zasada                                          ;4799Z;5229C
36090023600000;Anna Zasada                                          ;4799Z;5310Z
36090023600000;Anna Zasada                                          ;4799Z;5210B
36090023600000;Anna Zasada                                          ;4799Z;5221Z
36090023600000;Anna Zasada                                          ;4799Z;5222A
36090023600000;Anna Zasada                                          ;4799Z;5222B
36090023600000;Anna Zasada                                          ;4799Z;5223Z
36090023600000;Anna Zasada                                          ;4799Z;5224A
36090023600000;Anna Zasada                                          ;4799Z;5030Z
36090023600000;Anna Zasada                                          ;4799Z;5040Z
36090023600000;Anna Zasada                                          ;4799Z;5110Z
36090023600000;Anna Zasada                                          ;4799Z;5121Z
36090023600000;Anna Zasada                                          ;4799Z;4719Z
36090023600000;Anna Zasada                                          ;4799Z;4781Z
36090023600000;Anna Zasada                                          ;4799Z;4791Z
36090023600000;Anna Zasada                                          ;4799Z;9525Z
36090023600000;Anna Zasada                                          ;4799Z;9529Z
36090023600000;Anna Zasada                                          ;4799Z;7732Z
36090023600000;Anna Zasada                                          ;4799Z;7733Z
36090023600000;Anna Zasada                                          ;4799Z;7739Z
36090023600000;Anna Zasada                                          ;4799Z;9511Z
2067651000000;Anna Zasada                                          ;4799Z;9602Z
36090023600000;Anna Zasada                                          ;4799Z;4321Z
36090023600000;Anna Zasada                                          ;4799Z;4322Z
36090023600000;Anna Zasada                                          ;4799Z;4329Z
36090023600000;Anna Zasada                                          ;4799Z;4331Z
36090023600000;Anna Zasada                                          ;4799Z;4333Z
36090023600000;Anna Zasada                                          ;4799Z;4334Z
36090023600000;Anna Zasada                                          ;4799Z;9522Z
36090023600000;Anna Zasada                                          ;4799Z;9523Z
36090023600000;Anna Zasada                                          ;4799Z;9524Z
38571261800000;Anna Zasada                                          ;4799Z;9602Z
38385581600000;Anna Zasada                                          ;4799Z;5610A
38385581600000;Anna Zasada                                          ;4799Z;5610B
38058981100000;Anna Zasada                                          ;4799Z;1392Z
38058981100000;Anna Zasada                                          ;4799Z;1399Z
38058981100000;Anna Zasada                                          ;4799Z;4791Z
38058981100000;Anna Zasada                                          ;4799Z;4799Z
38622838500000;Anna Zasada                                          ;4799Z;3299Z
38622838500000;Anna Zasada                                          ;4799Z;4775Z
38622838500000;Anna Zasada                                          ;4799Z;8552Z
38622838500000;Anna Zasada                                          ;4799Z;8559A
38622838500000;Anna Zasada                                          ;4799Z;9602Z
38622838500000;Anna Zasada                                          ;4799Z;9604Z
38622838500000;Anna Zasada                                          ;4799Z;9609Z
36090349900000;Auto serwis Rafko Rafał KOWALCZYK                    ;4520Z;4520Z
36090349900000;Auto serwis Rafko Rafał KOWALCZYK                    ;4520Z;4511Z
36090349900000;Auto serwis Rafko Rafał KOWALCZYK                    ;4520Z;4519Z
36090349900000;Auto serwis Rafko Rafał KOWALCZYK                    ;4520Z;4531Z
36090349900000;Auto serwis Rafko Rafał KOWALCZYK                    ;4520Z;4532Z
36090349900000;Auto serwis Rafko Rafał KOWALCZYK                    ;4520Z;4540Z
36090349900000;Auto serwis Rafko Rafał KOWALCZYK                    ;4520Z;7711Z
36090349900000;Auto serwis Rafko Rafał KOWALCZYK                    ;4520Z;7712Z
36090396700000;GRUPA MIKOŁÓW SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4719Z;4719Z
36090499000000;"ZAKŁAD BLACHARSKO-LAKIERNICZY ""CAR SERVICE II"" SINKIEWICZ KAZIMIERZ                                                     ";4520Z;4520Z
38496606700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;7420Z
38496606700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4511Z
38496606700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4532Z
38496606700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;5911Z
38496606700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;6820Z
38496606700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;6831Z
38496606700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;6832Z
38496606700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;7022Z
38496606700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;7410Z
36090521600000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4711Z
36090521600000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4719Z
36090521600000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4725Z
36090521600000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4726Z
36090521600000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4799Z
36090521600000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;5210B
36090521600000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;8219Z
36090521600000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;9511Z
36090521600000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;9602Z
36090521600000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;5610A
36090521600000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;5630Z
36090521600000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;6492Z
36090521600000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;7022Z
36090521600000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;7311Z
36090521600000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;7711Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4781Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4782Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4789Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4791Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4662Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4663Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4774Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4775Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4776Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4777Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4647Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4648Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4649Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4651Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4652Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4661Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4637Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4638Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4639Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4641Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4645Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4646Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4632Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4633Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4634A
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4634B
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4635Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4636Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4619Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4621Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4622Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4623Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4624Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4631Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4613Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4614Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4615Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4616Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4617Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4618Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4772Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4773Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4110Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4120Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4611Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4612Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4761Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4762Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4763Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4764Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4765Z
36153495700000;LOMI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ         ;4711Z;4771Z
