regon;nazwa;pkd_glowne;pkdn7
'00033522600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711Z;4711Z
'00033522600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711Z;4719Z
'00033522600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711Z;4722Z
'00033522600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711Z;4724Z
'00033522600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711Z;4725Z
'00033522600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711Z;4729Z
'00033522600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711Z;4751Z
'00033522600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711Z;4759Z
'00033522600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711Z;4941Z
'00033522600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711Z;6820Z
'00033566300000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SIEMIATYCZACH;4711;4711
'00033566300000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SIEMIATYCZACH;4711;5510
'00033566300000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SIEMIATYCZACH;4711;5610
'00033566300000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SIEMIATYCZACH;4711;6820
'00033566300000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SIEMIATYCZACH;4711;4711Z
'00033566300000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SIEMIATYCZACH;4711;4719Z
'00033566300000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SIEMIATYCZACH;4711;4721Z
'00033663900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W KONECKU;4711;4711
'00033663900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W KONECKU;4711;0111Z
'00033663900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W KONECKU;4711;0113Z
'00033663900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W KONECKU;4711;0161Z
'00033663900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W KONECKU;4711;1071Z
'00033663900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W KONECKU;4711;4621Z
'00033663900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W KONECKU;4711;4711Z
'00033663900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W KONECKU;4711;4779Z
'00033663900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W KONECKU;4711;5210B
'00033663900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W KONECKU;4711;5610A
'00033663900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W KONECKU;4711;6820Z
'00033663900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W KONECKU;4711;1071
'00033663900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W KONECKU;4711;4675
'00033663900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W KONECKU;4711;5210
'00033663900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W KONECKU;4711;5610
'00033696400000';GMINNA SPÓŁDZIELNIA KORONOWO;4711;4711
'00033696400000';GMINNA SPÓŁDZIELNIA KORONOWO;4711;1071Z
'00033696400000';GMINNA SPÓŁDZIELNIA KORONOWO;4711;1072Z
'00033696400000';GMINNA SPÓŁDZIELNIA KORONOWO;4711;2562Z
'00033696400000';GMINNA SPÓŁDZIELNIA KORONOWO;4711;4391Z
'00033696400000';GMINNA SPÓŁDZIELNIA KORONOWO;4711;4673Z
'00033696400000';GMINNA SPÓŁDZIELNIA KORONOWO;4711;4711Z
'00033696400000';GMINNA SPÓŁDZIELNIA KORONOWO;4711;4724Z
'00033696400000';GMINNA SPÓŁDZIELNIA KORONOWO;4711;4941Z
'00033696400000';GMINNA SPÓŁDZIELNIA KORONOWO;4711;5610A
'00033696400000';GMINNA SPÓŁDZIELNIA KORONOWO;4711;6820Z
'00033696400000';GMINNA SPÓŁDZIELNIA KORONOWO;4711;1071
'00033849500000';SPÓŁDZIELNIA ŚWIT W TOPÓLCE;4711;4711
'00033849500000';SPÓŁDZIELNIA ŚWIT W TOPÓLCE;4711;1071
'00033849500000';SPÓŁDZIELNIA ŚWIT W TOPÓLCE;4711;6820
'00033849500000';SPÓŁDZIELNIA ŚWIT W TOPÓLCE;4711;1071Z
'00033849500000';SPÓŁDZIELNIA ŚWIT W TOPÓLCE;4711;4711Z
'00033849500000';SPÓŁDZIELNIA ŚWIT W TOPÓLCE;4711;4719Z
'00033849500000';SPÓŁDZIELNIA ŚWIT W TOPÓLCE;4711;4721Z
'00033849500000';SPÓŁDZIELNIA ŚWIT W TOPÓLCE;4711;4722Z
'00033849500000';SPÓŁDZIELNIA ŚWIT W TOPÓLCE;4711;4725Z
'00033849500000';SPÓŁDZIELNIA ŚWIT W TOPÓLCE;4711;4776Z
'00033849500000';SPÓŁDZIELNIA ŚWIT W TOPÓLCE;4711;4778Z
'00033849500000';SPÓŁDZIELNIA ŚWIT W TOPÓLCE;4711;5310Z
'00033849500000';SPÓŁDZIELNIA ŚWIT W TOPÓLCE;4711;6820Z
'00033987900000';SPÓŁDZIELNIA HANDLOWO-ROLNICZA W CZERNIEWICACH;4711;1071Z
'00033987900000';SPÓŁDZIELNIA HANDLOWO-ROLNICZA W CZERNIEWICACH;4711;4621Z
'00033987900000';SPÓŁDZIELNIA HANDLOWO-ROLNICZA W CZERNIEWICACH;4711;4711Z
'00033987900000';SPÓŁDZIELNIA HANDLOWO-ROLNICZA W CZERNIEWICACH;4711;4725Z
'00033987900000';SPÓŁDZIELNIA HANDLOWO-ROLNICZA W CZERNIEWICACH;4711;4752Z
'00033987900000';SPÓŁDZIELNIA HANDLOWO-ROLNICZA W CZERNIEWICACH;4711;4778Z
'00033987900000';SPÓŁDZIELNIA HANDLOWO-ROLNICZA W CZERNIEWICACH;4711;5210B
'00033987900000';SPÓŁDZIELNIA HANDLOWO-ROLNICZA W CZERNIEWICACH;4711;6619Z
'00033987900000';SPÓŁDZIELNIA HANDLOWO-ROLNICZA W CZERNIEWICACH;4711;6810Z
'00033987900000';SPÓŁDZIELNIA HANDLOWO-ROLNICZA W CZERNIEWICACH;4711;6820Z
'00034003200000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4719Z;1071Z
'00034003200000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4719Z;4611Z
'00034003200000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4719Z;4618Z
'00034003200000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4719Z;4621Z
'00034003200000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4719Z;4719Z
'00034003200000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4719Z;4752Z
'00034003200000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4719Z;4776Z
'00034003200000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4719Z;4941Z
'00034003200000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4719Z;6810Z
'00034003200000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4719Z;6820Z
'00034003200000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4719Z;1071
'00034038000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;1071Z
'00034038000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;4690Z
'00034038000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;4711Z
'00034038000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;4719Z
'00034038000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;4781Z
'00034038000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;6820Z
'00034038000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;1071
'00034038000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;6820
'00034038000000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;4711
'00034142200000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SKOCZOWIE;4719;4719
'00034142200000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SKOCZOWIE;4719;1071
'00034142200000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SKOCZOWIE;4719;6820
'00034142200000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SKOCZOWIE;4719;4799
'00034142200000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SKOCZOWIE;4719;1071Z
'00034142200000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SKOCZOWIE;4719;1072Z
'00034142200000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SKOCZOWIE;4719;4621Z
'00034142200000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SKOCZOWIE;4719;4638Z
'00034142200000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SKOCZOWIE;4719;4673Z
'00034142200000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SKOCZOWIE;4719;4674Z
'00034142200000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SKOCZOWIE;4719;4690Z
'00034142200000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SKOCZOWIE;4719;4711Z
'00034142200000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SKOCZOWIE;4719;4719Z
'00034142200000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SKOCZOWIE;4719;6820Z
'00034213700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA WRĘCZYCA WIELKA;4711;4711
'00034213700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA WRĘCZYCA WIELKA;4711;1071Z
'00034213700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA WRĘCZYCA WIELKA;4711;4711Z
'00034213700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA WRĘCZYCA WIELKA;4711;4719Z
'00034213700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA WRĘCZYCA WIELKA;4711;4722Z
'00034213700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA WRĘCZYCA WIELKA;4711;4724Z
'00034213700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA WRĘCZYCA WIELKA;4711;4725Z
'00034213700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA WRĘCZYCA WIELKA;4711;4778Z
'00034213700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA WRĘCZYCA WIELKA;4711;4781Z
'00034213700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA WRĘCZYCA WIELKA;4711;5630Z
'00034213700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA WRĘCZYCA WIELKA;4711;6820Z
'00034224900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711Z;4711Z
'00034224900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711Z;4719Z
'00034224900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711Z;4941Z
'00034224900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711Z;5610A
'00034224900000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711Z;6820Z
'00034300700000';SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNO-USŁUGOWA SAMOPOMOC CHŁOPSKA;4711;1071Z
'00034300700000';SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNO-USŁUGOWA SAMOPOMOC CHŁOPSKA;4711;1085Z
'00034300700000';SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNO-USŁUGOWA SAMOPOMOC CHŁOPSKA;4711;1812Z
'00034300700000';SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNO-USŁUGOWA SAMOPOMOC CHŁOPSKA;4711;4711Z
'00034300700000';SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNO-USŁUGOWA SAMOPOMOC CHŁOPSKA;4711;4719Z
'00034300700000';SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNO-USŁUGOWA SAMOPOMOC CHŁOPSKA;4711;4781Z
'00034300700000';SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNO-USŁUGOWA SAMOPOMOC CHŁOPSKA;4711;6820Z
'00034300700000';SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNO-USŁUGOWA SAMOPOMOC CHŁOPSKA;4711;9609Z
'00034338400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;4711
'00034338400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;1071
'00034338400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;6820
'00034338400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;1071Z
'00034338400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;4690Z
'00034338400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;4711Z
'00034338400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;4719Z
'00034338400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;4724Z
'00034338400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;4781Z
'00034338400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;4941Z
'00034338400000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA;4711;6820Z
'00034792700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W STASZOWIE;4711;4711
'00034792700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W STASZOWIE;4711;1071
'00034792700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W STASZOWIE;4711;1013Z
'00034792700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W STASZOWIE;4711;1071Z
'00034792700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W STASZOWIE;4711;1073Z
'00034792700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W STASZOWIE;4711;4639Z
'00034792700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W STASZOWIE;4711;4675Z
'00034792700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W STASZOWIE;4711;4690Z
'00034792700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W STASZOWIE;4711;4775Z
'00034792700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W STASZOWIE;4711;4776Z
'00034792700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W STASZOWIE;4711;4777Z
'00034792700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W STASZOWIE;4711;4778Z
'00034792700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W STASZOWIE;4711;4779Z
'00034792700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W STASZOWIE;4711;6820Z
'00034792700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W STASZOWIE;4711;4711Z
'00034792700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W STASZOWIE;4711;4719Z
'00034792700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W STASZOWIE;4711;4771Z
'00034792700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W STASZOWIE;4711;4772Z
'00034792700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W STASZOWIE;4711;4773Z
'00034792700000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W STASZOWIE;4711;4774Z
'00034847600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W PRZYŁĘKU;4711;4711
'00034847600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W PRZYŁĘKU;4711;1071
'00034847600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W PRZYŁĘKU;4711;6820
'00034847600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W PRZYŁĘKU;4711;4721Z
'00034847600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W PRZYŁĘKU;4711;4729Z
'00035008800000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W LIKWIDACJI;4711;4711Z
'00035008800000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W LIKWIDACJI;4711;4711
'00035267300000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA IM. FRANCISZKA WĄCHAŁY;4711;1071
'00035267300000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA IM. FRANCISZKA WĄCHAŁY;4711;6820
'00035267300000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA IM. FRANCISZKA WĄCHAŁY;4711;1071Z
'00035267300000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA IM. FRANCISZKA WĄCHAŁY;4711;1072Z
'00035267300000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA IM. FRANCISZKA WĄCHAŁY;4711;1085Z
'00035267300000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA IM. FRANCISZKA WĄCHAŁY;4711;1089Z
'00035267300000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA IM. FRANCISZKA WĄCHAŁY;4711;4711Z
'00035267300000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA IM. FRANCISZKA WĄCHAŁY;4711;4719Z
'00035267300000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA IM. FRANCISZKA WĄCHAŁY;4711;4799Z
'00035267300000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA IM. FRANCISZKA WĄCHAŁY;4711;5610A
'00035267300000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA IM. FRANCISZKA WĄCHAŁY;4711;6820Z
'00035267300000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA IM. FRANCISZKA WĄCHAŁY;4711;7490Z
'00035267300000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA IM. FRANCISZKA WĄCHAŁY;4711;4711
'00035373800000';SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA ROLNIK;4711;4711
'00035373800000';SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA ROLNIK;4711;1071
'00035373800000';SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA ROLNIK;4711;4941
'00035373800000';SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA ROLNIK;4711;6820
'00035373800000';SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA ROLNIK;4711;1085
'00035373800000';SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA ROLNIK;4711;1052Z
'00035373800000';SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA ROLNIK;4711;1071Z
'00035373800000';SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA ROLNIK;4711;1073Z
'00035373800000';SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA ROLNIK;4711;4711Z
'00035373800000';SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA ROLNIK;4711;4724Z
'00035373800000';SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA ROLNIK;4711;5610A
'00035373800000';SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA ROLNIK;4711;6499Z
'00035373800000';SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA ROLNIK;4711;6810Z
'00035373800000';SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA ROLNIK;4711;6820Z
'00035373800000';SPÓŁDZIELNIA HANDLOWO-PRODUKCYJNA ROLNIK;4711;9200Z
'00035394500000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JABŁONCE;4711;1071
'00035394500000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JABŁONCE;4711;4711
'00035394500000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JABŁONCE;4711;6820
'00035394500000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JABŁONCE;4711;6820Z
'00035394500000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JABŁONCE;4711;4729Z
'00035394500000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JABŁONCE;4711;4752Z
'00035394500000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JABŁONCE;4711;4781Z
'00035394500000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JABŁONCE;4711;4941Z
'00035394500000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JABŁONCE;4711;5610A
'00035394500000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JABŁONCE;4711;6810Z
'00035394500000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JABŁONCE;4711;4721Z
'00035394500000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JABŁONCE;4711;4722Z
'00035394500000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JABŁONCE;4711;4723Z
'00035394500000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JABŁONCE;4711;4724Z
'00035394500000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JABŁONCE;4711;4725Z
'00035394500000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JABŁONCE;4711;4726Z
'00035394500000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JABŁONCE;4711;1071Z
'00035394500000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JABŁONCE;4711;4711Z
'00035394500000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W JABŁONCE;4711;4719Z
'00035408600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SZCZAWNICY;4711;1071
'00035408600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SZCZAWNICY;4711;6820
'00035408600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SZCZAWNICY;4711;4711
'00035408600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SZCZAWNICY;4711;1071Z
'00035408600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SZCZAWNICY;4711;4711Z
'00035408600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SZCZAWNICY;4711;4719Z
'00035408600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SZCZAWNICY;4711;4941Z
'00035408600000';GMINNA SPÓŁDZIELNIA SAMOPOMOC CHŁOPSKA W SZCZAWNICY;4711;6820Z
'00035438200000';SPÓŁDZIELNIA ROLNICZO-HANDLOWA PROMYK W SUŁOSZOWEJ;4711;1071
'00035438200000';SPÓŁDZIELNIA ROLNICZO-HANDLOWA PROMYK W SUŁOSZOWEJ;4711;6820
'00035438200000';SPÓŁDZIELNIA ROLNICZO-HANDLOWA PROMYK W SUŁOSZOWEJ;4711;4725Z
'00035438200000';SPÓŁDZIELNIA ROLNICZO-HANDLOWA PROMYK W SUŁOSZOWEJ;4711;4778Z
'00035438200000';SPÓŁDZIELNIA ROLNICZO-HANDLOWA PROMYK W SUŁOSZOWEJ;4711;4781Z
'00035438200000';SPÓŁDZIELNIA ROLNICZO-HANDLOWA PROMYK W SUŁOSZOWEJ;4711;6820Z
'00035438200000';SPÓŁDZIELNIA ROLNICZO-HANDLOWA PROMYK W SUŁOSZOWEJ;4711;1071Z
'00035438200000';SPÓŁDZIELNIA ROLNICZO-HANDLOWA PROMYK W SUŁOSZOWEJ;4711;1072Z
'00035438200000';SPÓŁDZIELNIA ROLNICZO-HANDLOWA PROMYK W SUŁOSZOWEJ;4711;4675Z
'00035438200000';SPÓŁDZIELNIA ROLNICZO-HANDLOWA PROMYK W SUŁOSZOWEJ;4711;4711Z
'00035438200000';SPÓŁDZIELNIA ROLNICZO-HANDLOWA PROMYK W SUŁOSZOWEJ;4711;4722Z
'00035438200000';SPÓŁDZIELNIA ROLNICZO-HANDLOWA PROMYK W SUŁOSZOWEJ;4711;4724Z
'00035438200000';SPÓŁDZIELNIA ROLNICZO-HANDLOWA PROMYK W SUŁOSZOWEJ;4711;4711
'00035462000000';KUPIEC GE-ES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4711;6820
'00035462000000';KUPIEC GE-ES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4711;7311
'00035462000000';KUPIEC GE-ES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4711;1071Z
'00035462000000';KUPIEC GE-ES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4711;4711Z
'00035462000000';KUPIEC GE-ES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4711;4719Z
'00035462000000';KUPIEC GE-ES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4711;4724Z
'00035462000000';KUPIEC GE-ES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4711;4729Z
'00035462000000';KUPIEC GE-ES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4711;4752Z
'00035462000000';KUPIEC GE-ES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4711;4791Z
'00035462000000';KUPIEC GE-ES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;4711;4941Z
