,data,31001000000,31002000000,31003000000,31004000000,31005000000,31006000000,31009000000
2019-12-31,4068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-02,4674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,4625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-04,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-05,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-06,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-07,4916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-08,4735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-09,4269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-10,3854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-11,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-12,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-13,4152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-14,3889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-15,3744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-16,3571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-17,3545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-18,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-19,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-20,4584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-21,2644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,2313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-23,2142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-24,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-25,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-26,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-27,2471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-28,2278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-29,2353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-30,2297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,2304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-01,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,2869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,2556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,2213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,2439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,2083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,2357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,2101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,2031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,1784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-15,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-16,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,2435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-18,2393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-19,2569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,2610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,1456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,1682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,1653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,1684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,1641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,2338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,2229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-03,1955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,1798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,1662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,1593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-07,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,1815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,1553.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2020-03-11,1460.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2020-03-12,1204.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
2020-03-13,1003.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
2020-03-14,150.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
2020-03-15,150.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
2020-03-16,761.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
2020-03-17,635.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
2020-03-18,630.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
2020-03-19,589.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
2020-03-20,624.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
2020-03-21,138.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
2020-03-22,128.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
2020-03-23,749.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
2020-03-24,687.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
2020-03-25,676.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
2020-03-26,638.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
2020-03-27,622.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
2020-03-28,133.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
2020-03-29,171.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
2020-03-30,890.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
2020-03-31,1032.0,3.0,2.0,2.0,4.0,0.0,2.0,0.0
2020-04-01,1218.0,3.0,2.0,2.0,4.0,0.0,2.0,0.0
2020-04-02,1028.0,3.0,2.0,2.0,4.0,0.0,2.0,0.0
2020-04-03,913.0,3.0,2.0,2.0,4.0,0.0,2.0,0.0
2020-04-04,222.0,3.0,2.0,2.0,4.0,0.0,2.0,0.0
2020-04-05,233.0,3.0,2.0,2.0,4.0,0.0,2.0,0.0
2020-04-06,1002.0,3.0,2.0,2.0,4.0,0.0,2.0,0.0
2020-04-07,945.0,3.0,2.0,2.0,4.0,0.0,2.0,0.0
2020-04-08,968.0,3.0,2.0,2.0,4.0,0.0,2.0,0.0
