regon;nazwa;pkd_glowne;pkdn7
36835048500000;"CENTRUM HANDLOWE ""CHROBRY"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ                                                      ";4711Z;5629Z
36835048500000;"CENTRUM HANDLOWE ""CHROBRY"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ                                                      ";4711Z;6810Z
36835048500000;"CENTRUM HANDLOWE ""CHROBRY"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ                                                      ";4711Z;6820Z
36835048500000;"CENTRUM HANDLOWE ""CHROBRY"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ                                                      ";4711Z;7810Z
36835048500000;"CENTRUM HANDLOWE ""CHROBRY"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ                                                      ";4711Z;9609Z
36835093000000;U-PAINTER ANDREY ZAKUSILO                            ;4791Z;1812Z
36835093000000;U-PAINTER ANDREY ZAKUSILO                            ;4791Z;1813Z
36835093000000;U-PAINTER ANDREY ZAKUSILO                            ;4791Z;1814Z
36835093000000;U-PAINTER ANDREY ZAKUSILO                            ;4791Z;4649Z
36835093000000;U-PAINTER ANDREY ZAKUSILO                            ;4791Z;4690Z
36835093000000;U-PAINTER ANDREY ZAKUSILO                            ;4791Z;4719Z
36835093000000;U-PAINTER ANDREY ZAKUSILO                            ;4791Z;4791Z
36835159100000;PIĘTNASTKA ANNA NOWICKA                              ;4520Z;4520Z
36835159100000;PIĘTNASTKA ANNA NOWICKA                              ;4520Z;4532Z
36835265600000;DEMO OPONY MACIEJ RUDKA                              ;4791Z;4532Z
36835265600000;DEMO OPONY MACIEJ RUDKA                              ;4791Z;4779Z
36835265600000;DEMO OPONY MACIEJ RUDKA                              ;4791Z;4791Z
36835265600000;DEMO OPONY MACIEJ RUDKA                              ;4791Z;4941Z
36835271600000;DIESEL SERVICE Wojciech Parulski                     ;4520Z;4520Z
36835271600000;DIESEL SERVICE Wojciech Parulski                     ;4520Z;3312Z
36835271600000;DIESEL SERVICE Wojciech Parulski                     ;4520Z;3315Z
36835312400000;Agnieszka Elceser-Wojtasik                           ;4719Z;4642Z
36835312400000;Agnieszka Elceser-Wojtasik                           ;4719Z;4647Z
36835312400000;Agnieszka Elceser-Wojtasik                           ;4719Z;4719Z
36835312400000;Agnieszka Elceser-Wojtasik                           ;4719Z;4722Z
36835312400000;Agnieszka Elceser-Wojtasik                           ;4719Z;4753Z
36835312400000;Agnieszka Elceser-Wojtasik                           ;4719Z;4759Z
36835312400000;Agnieszka Elceser-Wojtasik                           ;4719Z;4771Z
36835312400000;Agnieszka Elceser-Wojtasik                           ;4719Z;6619Z
36835351000000;Łukasz Mazurkiewicz AUTO - SERWIS                    ;4520Z;4511Z
36835351000000;Łukasz Mazurkiewicz AUTO - SERWIS                    ;4520Z;4520Z
36835351000000;Łukasz Mazurkiewicz AUTO - SERWIS                    ;4520Z;7711Z
36835351000000;Łukasz Mazurkiewicz AUTO - SERWIS                    ;4520Z;8129Z
36835351000000;Łukasz Mazurkiewicz AUTO - SERWIS                    ;4520Z;8130Z
36835351000000;Łukasz Mazurkiewicz AUTO - SERWIS                    ;4520Z;9601Z
36835439400000;Skrzynia Car Rafał Skrzynecki                        ;4520Z;4520Z
36835525800000;Patrycja Bałuch Handel obwoźny                       ;4782Z;4782Z
36835532400000;Andrzej Szulc Mechanika Samochodowa                  ;4520Z;4520Z
36835811000000;MOBILNY SERWIS OPON  MAREK MAŁEK                     ;4520Z;4520Z
36835811000000;MOBILNY SERWIS OPON  MAREK MAŁEK                     ;4520Z;4532Z
36835852900000;MAŁGORZATA LAMORSKA-PICHLAK                          ;4791Z;1392Z
36835852900000;MAŁGORZATA LAMORSKA-PICHLAK                          ;4791Z;1419Z
36835852900000;MAŁGORZATA LAMORSKA-PICHLAK                          ;4791Z;4641Z
36835852900000;MAŁGORZATA LAMORSKA-PICHLAK                          ;4791Z;4642Z
36835852900000;MAŁGORZATA LAMORSKA-PICHLAK                          ;4791Z;4719Z
36835852900000;MAŁGORZATA LAMORSKA-PICHLAK                          ;4791Z;4751Z
36835852900000;MAŁGORZATA LAMORSKA-PICHLAK                          ;4791Z;4782Z
36835852900000;MAŁGORZATA LAMORSKA-PICHLAK                          ;4791Z;4789Z
36835852900000;MAŁGORZATA LAMORSKA-PICHLAK                          ;4791Z;4791Z
36835865300000;"PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""ELDAR"" ADAM RYBARZ   ";4643Z;4791Z
36835865300000;"PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""ELDAR"" ADAM RYBARZ   ";4643Z;8559B
36835865300000;"PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""ELDAR"" ADAM RYBARZ   ";4643Z;8560Z
36835865300000;"PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""ELDAR"" ADAM RYBARZ   ";4643Z;8690E
36835865300000;"PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""ELDAR"" ADAM RYBARZ   ";4643Z;9522Z
36835865300000;"PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""ELDAR"" ADAM RYBARZ   ";4643Z;3314Z
36835865300000;"PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""ELDAR"" ADAM RYBARZ   ";4643Z;4321Z
36835865300000;"PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""ELDAR"" ADAM RYBARZ   ";4643Z;4322Z
36835865300000;"PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""ELDAR"" ADAM RYBARZ   ";4643Z;4643Z
36835865300000;"PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""ELDAR"" ADAM RYBARZ   ";4643Z;4647Z
36835865300000;"PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""ELDAR"" ADAM RYBARZ   ";4643Z;4649Z
36835865300000;"PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""ELDAR"" ADAM RYBARZ   ";4643Z;4652Z
36835865300000;"PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""ELDAR"" ADAM RYBARZ   ";4643Z;4673Z
36835865300000;"PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""ELDAR"" ADAM RYBARZ   ";4643Z;4674Z
36835865300000;"PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""ELDAR"" ADAM RYBARZ   ";4643Z;4690Z
36835865300000;"PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""ELDAR"" ADAM RYBARZ   ";4643Z;4719Z
36835865300000;"PRZEDSIĘBIORSTWO WIELOBRANŻOWE ""ELDAR"" ADAM RYBARZ   ";4643Z;4789Z
36835967000000;BlackBeaver Dominika Gazda                           ;4711Z;4778Z
36835967000000;BlackBeaver Dominika Gazda                           ;4711Z;5610A
36835967000000;BlackBeaver Dominika Gazda                           ;4711Z;4520Z
36835967000000;BlackBeaver Dominika Gazda                           ;4711Z;4532Z
36835967000000;BlackBeaver Dominika Gazda                           ;4711Z;4711Z
36835967000000;BlackBeaver Dominika Gazda                           ;4711Z;4725Z
36835967000000;BlackBeaver Dominika Gazda                           ;4711Z;4730Z
36835967000000;BlackBeaver Dominika Gazda                           ;4711Z;4762Z
36835967000000;BlackBeaver Dominika Gazda                           ;4711Z;4773Z
36835967000000;BlackBeaver Dominika Gazda                           ;4711Z;4775Z
36835982000000;HP CARS - HUBERT BOGUCKI                             ;4511Z;4511Z
36835982000000;HP CARS - HUBERT BOGUCKI                             ;4511Z;4531Z
36835982000000;HP CARS - HUBERT BOGUCKI                             ;4511Z;4532Z
36836017600000;BRATEK HALINA FAŁAT                                  ;4719Z;4711Z
36836017600000;BRATEK HALINA FAŁAT                                  ;4719Z;4719Z
36836017600000;BRATEK HALINA FAŁAT                                  ;4719Z;4762Z
36836017600000;BRATEK HALINA FAŁAT                                  ;4719Z;4799Z
36836017600000;BRATEK HALINA FAŁAT                                  ;4719Z;5229C
36836017600000;BRATEK HALINA FAŁAT                                  ;4719Z;5320Z
36836017600000;BRATEK HALINA FAŁAT                                  ;4719Z;6419Z
36836017600000;BRATEK HALINA FAŁAT                                  ;4719Z;9200Z
36836078500000;MOBILNY STEAM PAWEŁ BIALIC                           ;4520Z;4520Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;4616Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;4618Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;4641Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;4642Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;4643Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;4644Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;7022Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;7490Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;4774Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;4775Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;4777Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;4791Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;4799Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;7021Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;4762Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;4764Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;4765Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;4771Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;4772Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;4773Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;4669Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;4719Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;4751Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;4754Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;4759Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;4761Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;4645Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;4646Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;4648Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;4649Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;4651Z
36084985400000;COTTON AND BAMBOO AGATA BOUTANOS                     ;4719Z;4652Z
36085069100000;AGNIESZKA WAŁEK-PIASECKA                             ;4782Z;4782Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;2562Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;2571Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;2572Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;2573Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;2511Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;2512Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;2521Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;2529Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;2530Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;2540Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;2364Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;2365Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;2349Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;2351Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;2352Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;2361Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;2362Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;2363Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;9601Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;9602Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;9603Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;9604Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;9609Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4789Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4791Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4799Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;5320Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;5821Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;5829Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4776Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4777Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4778Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4779Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4781Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4782Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4765Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4771Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4772Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4773Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4774Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4671Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4672Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4673Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4674Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4675Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4676Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4662Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4663Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4664Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4665Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4666Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4669Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4647Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4648Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4649Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4651Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4652Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4661Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4641Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4642Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4643Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4644Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4645Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4646Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4634B
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4635Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4636Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4637Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4638Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4639Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;2342Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;2343Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;2344Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4632Z
36085158400000;LEKOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ        ;4791Z;4633Z
